"title.text","rating","sentiment_score","has_information_giving","has_information_seeking","has_feature_request","has_bug_report","informative","wordCount","hasQuestionMark","hasExclamationMark","app_name","has_user_exp","informative_withseeking"
" Wish app had option to download album art, artist pics, etc so that same can be used in Walkman for updating album art /artist",0,0,0,0,1,0,1,25,0,0,"trackID_beta",0,1
" Here is bug? that I found with the UI in the new release.When you try to delete a song while holding down on the album art instead of a quick swipe, the album art keeps sliding to the left and doesnt lock-on at the edge of the recycle bin box, resulting in this empty white space as shown in the attached image.Also a suggestion regarding the track ID button, it needs a drop shadow effect similar to the lollipop Google+, Gmail apps write button",0,0,1,0,0,1,1,85,1,0,"trackID_beta",1,1
" Can u change this list into smaller icons. These are really place-taking icons. One third/fourth of size per song would be enough...",0,0,0,0,1,0,1,23,0,0,"trackID_beta",0,1
" I cant install any newer version than 3.60.66 on my Nexus 6. Why?",0,2,0,1,0,0,0,14,1,0,"trackID_beta",0,1
" Is todays release beta or final version? If final, do u plant release next beta versions?",0,0,0,1,0,0,0,17,1,0,"trackID_beta",0,1
" How I install it? Thanks :)",0,1,0,1,0,0,0,7,1,0,"trackID_beta",0,1
" Just joined the test group...The Beta",0,0,0,0,0,0,0,7,0,0,"trackID_beta",0,0
" missing icon of TrackID of latest beta version",0,2,0,1,0,1,1,9,0,0,"trackID_beta",0,1
" When will the wear app work with the latest beta?I love the new interface",0,1,0,1,0,0,0,15,1,0,"trackID_beta",0,1
" The pixilated and misaligned issue has been fixed in the latest update. Thanks!",0,0,1,0,0,0,1,14,0,1,"trackID_beta",1,1
" Still poor resolution icon. Xperia T2 Ultra Android 4.4.3",0,2,0,0,0,1,1,10,0,0,"trackID_beta",0,1
" HelloI have this little layout bug. Except this bug everything is working perfectly.My Device:Xperia Z UltraStock 4.4.4 (14.4.A.0.118)This bug was present on 5.0 AOSP Lollipop too.",0,2,0,0,0,1,1,27,0,0,"trackID_beta",0,1
" Little bit odd searching animation :D",0,2,0,0,0,1,1,7,0,0,"trackID_beta",0,1
" I have decided to delete this app I am sick of waiting for it to decide to work or not, I have cleared creche turn phone off back on, tried with wifi and without not recognising even the most popular music not even when there is no noise and Im stood two feet away from the source!",0,2,0,0,0,1,1,58,0,1,"trackID_beta",0,1
" 1 shot) Looks a poor resolution in icon. 2 shot)There are some problems, dont show the info completely. (Xperia T2 ultra)Sorry for my English.",0,2,0,0,0,1,1,25,0,0,"trackID_beta",0,1
" Used it yesterday in a noisy restaurant to identify song playing on the radio in the background. And it worked! Amazingly faster and able to recognize not well known songs than the previous version!",0,1,1,0,0,0,1,35,0,1,"trackID_beta",1,1
" My icon has gone since updating to the beta version, just a transparent square now. Xperia z2",0,2,0,0,0,1,1,18,0,0,"trackID_beta",0,1
" I found a small problem where the application just shows random letters and numbers instead of the songs name. See screenshot.",0,2,0,0,0,1,1,22,0,0,"trackID_beta",0,1
" Its blasting through whatever is thrown at it so far on my Xperia E1, fed it some radio in the early hours...remix filled...sailing through it...Im gonna try some of my music collection later and see how it does there. Impressed so far though",0,1,1,0,0,0,1,44,0,0,"trackID_beta",1,1
" But I miss one BIG thing: offline search history. Yesterday I was lookin for some song which is in my history, but I was in no internet area (no wifi and only poor GPRS signal), so there was no possibility to check my history out. Can u add it? pls ;)",0,1,0,0,1,0,1,52,1,0,"trackID_beta",0,1
" Tried it on my Sony z1, playing radio through the speakers and tried trackID doing good so far.",0,1,0,0,0,0,0,19,0,0,"trackID_beta",0,0
" - why newer trackid version cant recognize song from internal speaker? I like to listening to radio (in my phone). when theres a new song, I always use trackid recognize it. I keep use old version because the new version cant do this. please make new version can recognize song from internal speaker. I think users will love this fiture- trackid once had a text search fiture. but why was that fiture deleted? its a very nice fiture. sometimes I know a song title but I forgot the artist name or I want to know the album title. with this fiture, i dont need to use tap to recognze. I just need to search it with text. its easier (and save more internet quota). please return this fiture.- I dont like the design of the homepage. I suggest to return the history menu.or if you cant (idk why) i suggest to change the design. I think its more lovely if the album art smaller. so the album art arranged into 2 colomn. and the song title and the artist written below it. and also i dont like the- Theres Search on youtube button below the songs detail. I suggest to add Search lyrics on google and Search song on google play music or Search song on google to download it :d. And add Search artist info on wikipedia below the artist info.- Instead of our history, I think its better to show our favorites artist update, their post on social media, their newest song or video, etc. that will be great- In artist info, please add their post on twitter, facebook or even instagram. add their video on youtube.- I want trackid is not only a song detector. But trackid should becomes a place to music lover get the latest from his/her favorites artist.",0,2,1,1,1,0,1,305,1,0,"trackID_beta",1,1
" I hope I can get some answer for these two question although its not really related to the beta 1. Can we save our track history in other sites, maybe google+? (consider this as a request/suggestion)2. Is the app available to all devices and not just sony one? I only have a sony phone which is why Im curious about this.",0,0,0,1,0,0,0,62,1,0,"trackID_beta",0,1
" Good but needs a bit more!!Sony has music unlimited and not enough music that is found on trackid refers you to music unlimited. It seems like music unlimited and track id work off 2 different databases which is pretty silly. Sony products need to be more seamless",0,2,0,0,1,0,1,48,0,1,"trackID_beta",0,1
" How do I download the new beta version please",0,0,0,1,0,0,0,10,0,0,"trackID_beta",0,1
" Look at the screenshot: Restoring history and later some random characters.Doesnt affect functionality but for qaqc?",0,2,0,1,0,0,0,17,1,0,"trackID_beta",0,1
" Ill appreciate to be come a community member of TrackID Test",0,1,0,1,0,0,0,12,0,0,"trackID_beta",0,1
" Its really feel good smooth n running butter",0,1,0,0,0,0,0,9,0,0,"trackID_beta",0,0
" Can you give link to become a beta tester",0,0,0,1,0,0,0,10,0,0,"trackID_beta",0,1
" I like the new design. It has a nice modern feel to it. Just a few thoughts:1. The profile icon serves no useful function once youre signed in. Why not move it into the other options section to sit above legal? 2. That signed in page says your full history is stored on the history page. The only place I can see my history is on the homepage, which doesnt show my full archive. 3. A search option would be great. After tracking a song, you sometimes want to explore similar artists. It limits its usefulness as a music discovery tool not having this. 4. More artist, album and song meta data would be great. Thanks for offering a platform to give our feedback.",0,1,1,0,1,0,1,125,1,0,"trackID_beta",1,1
" Im the only one who has the old layout on his tablet?",0,2,0,1,0,0,0,13,1,0,"trackID_beta",0,1
" Now its been very annoying to see ads.Whats new now track id. Spotify its not available??? Please remove the ads.Ads are the most annoying thing. Are you going to charge money to free up the ads in the near future!!!",0,2,0,1,0,0,0,41,1,1,"trackID_beta",0,1
" Track ID small appDunno if that was discussed or mentioned. Is it possible to have a Track ID small app for xperia devices? I think it would be quite useful!",0,0,0,1,0,0,0,31,1,1,"trackID_beta",0,1
" hello, good afternoon .. a question: Is not prodra integrate option to download the tracks directly from YouTube?",0,0,0,1,0,0,0,19,1,0,"trackID_beta",0,1
" In app recent for Lollipop Track id is white.Do purple please",0,0,0,0,1,0,1,12,0,0,"trackID_beta",0,1
" Whats the advantages of the Track ID app actually?",0,0,0,1,0,0,0,10,1,0,"trackID_beta",0,1
" New TrackID with Lollipop modification is showing slow signing in in our account in spite of fast connection...signs in late which can annoy when we need it quickly to record and identify a song....plz fix...",0,2,0,0,0,1,1,36,0,0,"trackID_beta",0,1
" This song existing nowhere ! What is this tag ? (if my English is not perfect, Im sorry but Im French)",0,2,0,1,0,0,0,22,1,1,"trackID_beta",0,1
" I have to delete all of the songs I searched on the app before I can add a account",0,2,1,0,0,0,1,20,0,0,"trackID_beta",1,1
" Wheres the history? Before i updated to beta i have some history on main page",0,2,0,1,0,0,0,16,1,0,"trackID_beta",0,1
" How can use this button. Its dead for me. Does it search music in google play?",0,2,0,1,0,0,0,17,1,0,"trackID_beta",0,1
" Nobody official (moderator) interacts here i dont know why. But the moderator should interact with the members so as to develop the app.",0,2,0,1,0,0,0,24,0,0,"trackID_beta",0,1
" ANIMATIONS.",0,0,0,0,0,0,0,2,0,0,"trackID_beta",0,0
" Can you somehow re-arage it? ;)",0,0,0,0,1,0,1,7,1,0,"trackID_beta",0,1
" WE WANT THE ANIMATIONS! This app isnt alive..Go to see Google Play Games animations.",0,2,0,0,1,0,1,15,0,1,"trackID_beta",0,1
" Its would be nice if we can use track id for online streaming video or music. Eg, when I want watch YouTube video and use track id. The video stop when I use track id. Even if I use small app for it. The video just stop.It would be nice if track id can track the streaming video in small app method without stopping the video.",0,2,0,0,1,0,1,67,0,0,"trackID_beta",0,1
" Sometimes happen when i click on search button in app it doesnt respond att all. i can just click on button but nothing happens.",0,2,0,0,0,1,1,25,0,0,"trackID_beta",0,1
" Hope this app was integrated to Walkman and that it also gave the lyric of the song and move with the song",0,0,0,0,1,0,1,23,0,0,"trackID_beta",0,1
" it would be great if next to the youtube shortcut would be a shortcut for soundcloud :)",0,1,0,0,1,0,1,18,0,0,"trackID_beta",0,1
" Can u do that small icon list of found songs from begining to the end? Those few first songs shown with big icons look very chaotic and confusing. Smaller list looks much more better and clear.",0,0,1,0,1,0,1,37,1,0,"trackID_beta",1,1
" So why wont you make the navbar transparent as well (like in sony music and album) when scrolling? I think it would look more sophisticated.",0,0,0,0,1,0,1,26,1,0,"trackID_beta",0,1
" Whats the clue of showing circle or square disc icon?",0,2,0,1,0,0,0,11,1,0,"trackID_beta",0,1
" I just joined this beta program and I stressed a bit the application: what I like most is the possibility to play most of the recognised songs on Spotify. I have the premium there and Im not interested in using other platforms. However roughly 40% of songs played (from spotify) didnt had the link to spotify, which is kinda weird because I was playing them from... Spotify, on PC.Also, i found the recognition strong in particular on classical music if compared with other platforms (I mean, those software are NEVER good enough on classical, but I made a selective comparative with Google music search, shazam and soundcloud, and TrackID is the best one right now), but weak in everything else. Its weakness is particularly evident in movies soundtracks when there was no way to have recognised songs about ultra famous movies and authors, like Morricone, Zimmer and Tiersen. Even with indie music (always available on spotify, only tracks with rating >40000) it has serious issues. No problem with famous rock and pop songs. Expecially with pop songs its lightning fast, but the song has to be very mainstream. I suggest the killer feature could be a way to train it, like the possibility to give it a link with the source it wasnt able to recognise. (maybe from filtered sources, like Google play music or spotify, to avoid the risk to learn from a low quality content).(I personally developed a similar system for patent data mining and contextual search, and after 1 year of development without significant improvements, giving it the patent and make it learn from the source it wasnt able to discover was the best solution to improve the performance). Anyway, I personally appreciate the ease to use and the interface. Im sure it has the potential to become one of the best software out there, but it still need a lot of work.I hope my small feedback could be helpful.",0,2,1,0,1,1,1,324,0,0,"trackID_beta",1,1
" Wanna ask. Why is your database of songs for songs recognition or whatever you call that so weak? Do you plan to do something with it? I mean it in good way. Really like your app, but fr example it cannot recognize songs/ost without singing, only music. This concerns mainly soundtracks or songs, which is sung very little. Thx",0,2,0,1,0,0,0,60,1,0,"trackID_beta",0,1
" empty icon of TrackID widget; screenshots in next post",0,2,0,0,0,1,1,10,0,0,"trackID_beta",0,1
" It happened again. Little bit odd animation.",0,2,0,0,0,1,1,8,0,0,"trackID_beta",0,1
" Running the latest beta version. I noticed the following:-Track ID recognition button looks jaggy and pixilated as you can see from the screenshot taken from xperia Z3C. -Recognition speed is good, I feel its faster but can be improved -So far prompt to sign in bug havent appeared yet but will keep an eye if it happens again -The transition fade effect speed from page to page is not consistent.-In my opinion the icons in the top navigation bar menu are kinda hard to see at times. Maybe the background shade for the navigation bar can be darkened a little?! Thanks!",0,1,1,0,1,1,1,102,1,1,"trackID_beta",1,1
" The app keeps randomly asks for signing in. Whenever I hit the track ID button on the widget it starts recognizing the track but few seconds later it gets interrupted by signing in to my account! I missed few songs because of that, very annoying! I remember this problem has been happening even with the old version. Why cant we remained logged in, this problem was happening before with the Walkman app on xperia devices but got fixed few months ago.Im using xperia Z3C and logged in using my SEN account Thanks!",0,2,0,1,1,1,1,93,0,1,"trackID_beta",0,1
" I tried to recognize this song (",0,2,0,0,0,0,0,8,0,0,"trackID_beta",0,0
" This is the second time I comment and please let me congratulate you, it works very well with all types of music and even if before, it seemed to have trouble, its really improved ( It can now even recognize Japanese songs coming from low quality videos, I must say Im impressed ^^ )So far Im satisfied with it, good job !",0,1,1,0,0,0,1,63,0,1,"trackID_beta",1,1
" Would be Nice to be able to use other services to listen to identified songs instead of just music un limited. Identification is faster than in previous version. Would be Nice to have same design in all menus (for exemple id menu still bas the old look)",0,1,0,0,1,0,1,48,0,0,"trackID_beta",0,1
" Just downloaded it. Design is quiet nice and more userfriendly than before. Still need to test the most important part: music recognition...",0,1,1,0,0,0,1,23,0,0,"trackID_beta",1,1
" I heard that the beta version of TrackID has Material Design. I used the link in the group description, I became a beta tester, updated TrackID but I still dont have the Material Design look. (Or is it only available on the Z series or something?)I mean I did notice some updates like the progress circle around the scan button now is more stylish I guess but it doesnt really look like Material Design or something.Xperia E1 D2005 Android 4.4.2",0,2,0,1,0,0,0,81,1,0,"trackID_beta",0,1
" Really fast compared to the old one. Still testing though.",0,1,0,0,0,0,0,11,0,0,"trackID_beta",0,0
" Still trying this out on random songs, this one was off a pretty old tape thats not the best quality either.",0,1,0,0,0,0,0,22,0,0,"trackID_beta",0,0
" Here is an idea.For a small in app download you could make the app work without connection, which would be awesome.",0,1,0,0,1,0,1,22,0,0,"trackID_beta",0,1
" Well, I tried it with some songs and it was not bad, I think better than the previous version, but when the songs not clear it has some trouble to recognize it",0,1,1,0,0,0,1,33,0,0,"trackID_beta",1,1
" Works very well on te xperia z2 very quick in recognition of a song",0,1,0,0,0,0,0,15,0,0,"trackID_beta",0,0
" It works fine form me, yet...",0,1,0,0,0,0,0,7,0,0,"trackID_beta",0,0
" Feature request: will you return the option to save a sample of a song while offline so it can be checked whenever we get connection?",0,1,0,0,1,0,1,26,1,0,"trackID_beta",0,1
" Wont login with Sony account.",0,2,0,0,0,1,1,6,0,0,"trackID_beta",0,1
" Just became a beta tester and alls good so far. Recognised 2 tracks in seconds one of which was a cover of Johnny B Goode by Judas Priest.",0,1,0,0,0,0,0,29,0,0,"trackID_beta",0,0
" So... I dont know why it doesnt work... I have wi-fi on but it wont work. i hope you will fix this problem soon:)Sony Xperia Z3 4.4.4",0,2,0,0,0,1,1,28,0,0,"trackID_beta",0,1
" It now does not recognise any tracks, whats going on?",0,2,0,1,0,1,1,11,1,0,"trackID_beta",0,1
" Hi! I want to congrats, the new TrackID app looks nice! Just I say some points that I find a little disgusting:1. When you a have a large history its a little disgusting to scroll down to check an specific track, maybe a optional compact list view will be nice, or just a scroll bar.2. When you have a track registered in your history and you try to identify again the same track it will be generate a duplicated entry in the history.3. Sometimes when you launch TrackID from the widget it closes suddenly.4. You cant remove entries if you dont have a Internet connection.And here are some personal petitions XD :1. For Japanese music it could be nice to put the Metadata of the song in something more readable (the equivalent of the Japanese words) when the phone is not in Japanese. 2. It could be nice if there is an option to search about the artist in Google, sometimes I want to know about more of the artist.3. Put Google music on the options.",0,2,0,0,1,1,1,177,0,1,"trackID_beta",0,1
" Can you fix the constant need to sign in every time you go into the app?",0,2,0,0,0,1,1,17,1,0,"trackID_beta",0,1
" What about to support landscape mode in TrackID? :)",0,1,0,0,1,0,1,10,1,0,"trackID_beta",0,1
" Whats new about todays update?",0,0,0,1,0,0,0,6,1,0,"trackID_beta",0,1
" Integrate Track id app to music app so that it will have huge attention from Xperia owners..  Basically many of my friends are not using this app or by simply uninstalling them because of space consuming in internal memory, but if you integrate this app it will have huge no of access every week",0,2,0,0,1,0,1,56,0,0,"trackID_beta",0,1
" Can u give xperia users non-ad? So annoying",0,2,0,1,0,0,0,9,1,0,"trackID_beta",0,1
" Theres glitch of icons in fast memu. If you add small widget for TrackID it shows correct icon, but if you add big widget it shows faded Spotifys icon.",0,2,0,0,0,1,1,30,0,0,"trackID_beta",0,1
" Could you resize also charts icons to be litlle bit thinner and more clear?",0,0,0,0,1,0,1,15,1,0,"trackID_beta",0,1
" Possibility to remove/swipe away spotify connect suggestion. Dont need use Spotify so its little bit forcing and annoying :/",0,2,0,0,1,0,1,20,0,0,"trackID_beta",0,1
" Could you add this feature back?",0,0,0,0,1,0,1,7,1,0,"trackID_beta",0,1
" How do I download this app Am I too late for the party?",0,0,0,1,0,0,0,14,1,0,"video_beta",0,1
" Cant play video while im seeking Pls fix this bugCant play mkv 5.1 with audio",0,2,0,0,0,1,1,16,0,0,"video_beta",0,1
" My librairy should be  ma vidothque  in french and not  ma musitheque  which stands for music... What s the use of the my stream part and where does the vido come from ?",0,2,0,1,0,0,0,38,1,0,"video_beta",0,1
" Hi everyone, Im on Xperia M2 and my Video app is on version 8.0.A.2.4. But I see here that latest version is 9.x. And nor play store neither update center show any updates. Does that mean that my device is not supported anymore? Or is there anything I can do to update the app?",0,2,0,1,0,1,1,55,1,0,"video_beta",0,1
" Hi Sony Video Beta Team  Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,1,0,0,1,0,1,28,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,0,0,0,1,0,1,23,0,0,"video_beta",0,1
" It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).",0,2,0,0,1,0,1,33,0,0,"video_beta",0,1
" Please...... Add this button.",0,0,0,0,1,0,1,5,0,0,"video_beta",0,1
" Pls add option to choose theme . Light and dark theme",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,0,0,1,0,1,17,0,0,"video_beta",0,1
" Add aspect ratio options for play back and please cover all damn video formats.",0,2,0,0,1,0,1,15,0,0,"video_beta",0,1
" quick play button for the last video or movie played",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,1,0,1,1,0,1,22,0,0,"video_beta",0,1
" I would kindly suggest.. U bring back the play back at the top of the app.. Showing a preview.. It used to look cool.. Now at the top no it only displays previous played videos.. Shuffling as if its an album.. Quite disappointed",0,2,0,0,1,0,1,44,0,0,"video_beta",0,1
" Why cant I play my videos?",0,2,0,1,0,0,0,7,1,0,"video_beta",0,1
" Please work on the sound and video difference and when you pause a video then play it after a while it lags /takes time to play",0,2,0,0,0,1,1,27,0,0,"video_beta",0,1
" According to all the members of this community, got some combined suggestions...1.In built gesture control for brightness, volume, fast forward and rewind2.Support for AC3, DivX and Xvid decoders3.Fix for  Cannot play video  in My Stream section4.Add a lock screen feature5.A screen capture feature6.Manual orientation option7.White landing page8.4k videos cannot be played in latest update; please fix9.Not smooth when swiping forwards and backwards; fix needed10.On screen option to set the screen size; 16:9 or 4:3...11.Option to set quality for the  My Stream section as the videos are shown in low quality12. Option to add subtitles via external files",0,2,0,0,1,1,1,101,0,0,"video_beta",0,1
" Cant delete from history (that video I deleted on SD card but still it showing)",0,2,0,0,0,1,1,16,0,0,"video_beta",0,1
" Still doesnt fix the wrong Sorting on Folder if its in Alphabetical.",0,2,0,0,0,1,1,13,0,0,"video_beta",0,1
" Video should not stuck while forwarding",0,2,0,0,0,1,1,7,0,0,"video_beta",0,1
" When using seekbar, it doest play exact frame usually. But it goes some secend back.Its annoying",0,2,0,0,0,1,1,17,0,0,"video_beta",0,1
" You dont give tha Arabia same this program! please we need it",0,2,0,0,1,0,1,13,0,1,"video_beta",0,1
" Bug: Action Bar(RED) showing on Home",0,2,0,0,0,1,1,7,0,0,"video_beta",0,1
" I guess the Video App has a performance issue. I need to constantly close then relaunch it to play movies. VLC doesnt have that problem. Any thoughts?",0,2,0,1,0,1,1,28,1,0,"video_beta",0,1
" Am i wrong or is playstation video app missing on z3+ and tablet z4? Cant Access my ps Videos right now and last apk from ps video Cant be installed...",0,2,0,1,0,1,1,31,1,0,"video_beta",0,1
" Ohh yea some mkv video play perfect but without sound",0,2,0,0,0,1,1,11,0,0,"video_beta",0,1
" Hi Dev team, I have found AVI cannot be played with Video app. And this issue is not resolved clearly. Kindly consider it. Thank",0,2,0,0,0,1,1,25,0,0,"video_beta",0,1
" WRONG INDEXING ?    Ive downloaded video (mp4) via opera app. Its been saved into download folder (internal memory). As you can see mx player detected video and shew it but video app didnt. (video is supported by video app - i tried to open video manualy from file manager, using to playing video app)",0,2,0,0,0,1,1,58,1,0,"video_beta",0,1
" to previous post about  SUBTITLES ISSUE    this is the screenvideo from mx player. It plays subtiles correctly and after times over they hide. Pls fix your issues.",0,2,0,0,0,1,1,32,0,0,"video_beta",0,1
" No one answered me I have some problems down",0,2,0,1,0,0,0,10,0,0,"video_beta",0,1
" LONG LOADING TIME    can you please fix this issue? I have latest version of video app and this is happening. Even if its downloaded viseo, recorded video or whatever, still long time of its loading. Its not normal, it should be smooth and fast... (xperia z3, lollipop 5.0.2)",0,2,0,0,0,1,1,52,1,0,"video_beta",0,1
" There is some problem with my video player.. I played a movie in landscape mode and after pausing it and going to another application the movie didnt resumed correctly it shows black screen but with audio!",0,2,0,0,0,1,1,37,0,1,"video_beta",0,1
" 1. While taking screen shot the buttons disappear(pic 2). I tried it many times it does not come in the picture. I got it once only that also very faint. 2. The no of buttons are different for different length videos.",0,2,0,0,0,1,1,42,0,0,"video_beta",0,1
" I cannot play 4k videos on tha latest update",0,2,0,0,0,1,1,10,0,0,"video_beta",0,1
" Ill forward the video, the video that gets stuck...(only 1080p&720p videos)",0,2,0,0,0,1,1,12,0,0,"video_beta",0,1
" Video skipping doesnt work anymore.",0,2,0,0,0,1,1,6,0,0,"video_beta",0,1
" Will it work with Android 5.1? It made my phone get crazy and it is still this way.",0,2,0,1,0,0,0,19,1,0,"video_beta",0,1
" Video doesnt move while seeking..sound still play but video stuck",0,2,0,0,0,1,1,11,0,0,"video_beta",0,1
" Wrong sorting on Folder if sorting by name. The sorting goes like this Guilty Crown Episode 1, Guilty Crown Episode 10, Guilty Crown Episode 11, Guilty Crown Episode 2, Guilty Crown Episode 3 instead of 1234567891011.",0,2,1,0,0,1,1,37,0,0,"video_beta",1,1
" Now if i want speeding videos, i must click 2 times, bcause for the first one, that thumbnail errorSorry for bad englishhope u can understandSee video below",0,2,0,0,0,1,1,28,0,0,"video_beta",0,1
" Found Bugs on the Latest Beta release- When deleting a video from the main screen the Video thumbnail remains visible on the screen. It only disappers when navigating to other menus or exiting the app-PlayStation Video Thumbnails takes some time to populate under My Streams Tab. Crackle (awful video service) however shows up immediately under My Stream Tab-There is a lag in the video playback while seeking a point in the video. The audio plays just fine but the video freezes then it catches up with the audio playback.Tested on Xperia Z3C (5.1.1)",0,2,0,0,0,1,1,94,0,0,"video_beta",0,1
" Hi I have noticed some problems with video app 3-4 months ago. I used to be able to play mp4 file with SRT subtitle file with no problem but now subtitle keeps disappear or doesnt show, even worse the film went dark screen and other video with no subtitle cannot be played (seems like SRT file in the same folder of the film with the same name effects the rest of the movies files and app). I wonder why sub feature does not work any more. Is it a bug?and why many updates since never seemed to fix this issue. Any advice please?",0,2,0,1,0,1,1,104,1,0,"video_beta",0,1
" the video player has some issue with sound..while i play videos in between around 5-6 min thers a wierd sound for a second as if the movie is been played on a scratched dis..ALSO PLZZ GET FULL SCREEN MODE BACK..ITS REALY ANNOYN..THE VIDEO PLAYER HAS BEST SOUND THAN ANY OTHER VIDEO PLAYER I TRYD...JUST COZ OF NO FULL SCREEN MOD I HAVE TO USE MX VIDEO PLAYER",0,2,1,0,1,1,1,68,0,0,"video_beta",1,1
" 1,5 month since previous beta version and the new thing is just history folder? Seriously? So many unsupported video formats and subtitles issue still reamins and you di this....? Worst then before!!! See in screenvideo. In MX Player everythig goes fine but in Video app subtitles are after video duration skipping frozen or not shown at all. This is nightmare. It has a long way to become just a normal video player and not yet my default. I have no time, mood. Im done. In Music app, Movie creator, Album, Sketch, TrackID or LIfelog the progress is seen at least but here just big nothing. Sorry. :(",0,2,0,0,0,1,1,108,1,1,"video_beta",0,1
" DETECTED UNPLAYABLE VIDEO    despite there are many unsupported video formats (mov, ogv, wmv, flv, mpg - hopefully in near future will be some kind of codec included into player to support most common formats) theres glitch with video detection. as you can se in video, video app detects video which is unplayable (also I am not able to see info about it!) but it shows in video list. why? when its not supported it shouldnt be visible, should it?",0,2,0,0,0,1,1,83,1,1,"video_beta",0,1
" SUBTITLES ISSUE ISSUE    subtitles are still shown till new show. And also after their times over. See in video. Next post will be the same section but with another player.",0,2,0,0,0,1,1,34,0,0,"video_beta",0,1
" INDEXING    I have issue with indexing files. When I download video via browser (using opera) it doesnt show up in video app in recently (new) added files. But in other player (mx player) it does. So its not browser glitch since not-yours player detects video and yours not. And theres no refresh button to force rescan.",0,2,0,0,0,1,1,60,0,0,"video_beta",0,1
" There Is Some File With MKV Formate Work And Some Not Working And Some Is Working But It;s Is Lagging And None Of Them Have The Subtitles Whthere It In The Video(File) Or In File .srt PLease Fix T_T",0,2,0,0,0,1,1,40,0,0,"video_beta",0,1
" Hi Sony Video Beta Team  Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,0,0,1,0,1,28,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,2,0,0,1,1,1,23,0,0,"video_beta",0,1
" It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).",0,2,0,0,1,0,1,33,0,0,"video_beta",0,1
" Pls add option to choose theme . Light and dark theme",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,0,0,1,0,1,17,0,0,"video_beta",0,1
" Add aspect ratio options for play back and please cover all damn video formats.",0,0,0,0,1,0,1,15,0,0,"video_beta",0,1
" quick play button for the last video or movie played",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,0,0,1,0,1,22,0,0,"video_beta",0,1
" I would kindly suggest.. U bring back the play back at the top of the app.. Showing a preview.. It used to look cool.. Now at the top no it only displays previous played videos.. Shuffling as if its an album.. Quite disappointed",0,2,0,0,1,0,1,44,0,0,"video_beta",0,1
" Hi Sony Video Beta Team Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,0,0,1,0,1,27,0,0,"video_beta",0,1
" It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).",0,0,0,0,1,0,1,33,0,0,"video_beta",0,1
" Pls add option to choose theme . Light and dark theme",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Play Or Pause face detection just like both China Mobile Phone",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Please Sony, Ive got trouble with videos not sorting into files. When I go into file commander there I see all the files with videos sorted to categories, but when I go into video app there it is under file camera (fotoapart in Czech) eventho I downloaded some of them from the Internet. Please help me with this, its annoying. Thank you.",0,2,0,0,0,1,1,63,0,0,"video_beta",0,1
" Need it built-in brightness Control Option",0,0,0,0,1,0,1,7,0,0,"video_beta",0,1
" How about a lock button like on the vlc video player.",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Add a share option from the pop up menu in main screen, it saves up time and there is no need to open the video.",0,0,0,0,1,0,1,26,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,2,0,0,1,0,1,23,0,0,"video_beta",0,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,0,0,1,0,1,22,0,0,"video_beta",0,1
" Add aspect ratio options for play back and please cover all damn video formats.",0,2,0,0,1,0,1,15,0,0,"video_beta",0,1
" I hope that, like in Album app, the hide option will be made available one day.And also, please bring back the preview of the latest played video on the header of the main screen just like before.",0,0,0,0,1,0,1,38,0,0,"video_beta",0,1
" Please add shuffle on next release. I know you can do it team. Thanks.",0,1,0,0,1,0,1,15,0,0,"video_beta",0,1
" Do you intend to add gesture controls for brightness/sound/fast-forward/backward?The app is pretty far behind the competition becase of that.",0,2,0,1,1,0,1,20,1,0,"video_beta",0,1
" Please added scene capture button",0,0,0,0,1,0,1,6,0,0,"video_beta",0,1
" please add swipe to forward and black theme switch option",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
