title.text,rating,has_information_giving,has_feature_request,has_bug_report,informative,wordCount,hasQuestionMark,hasExclamationMark,has_user_exp
"Progressively pretty, functionally worse Evernote is an excellent and indispensable service in my life I'm happy to be a premium subscriber

The mobile app, however, seems to be getting progressively worse The latest version is clunky and buggy Not to mention that 'announcements,' which are essentially ads, now occupy the app's prime real estate If there were an extra-premium subscription that would let me hide those and focus on my work, I'd subscribe!

I love the document photo feature I use it daily In the latest app iteration, though, this feature causes a crash Arg!

I'm an Evernote evangelist, but I honestly could not recommend this mobile app

???
ORIGINAL REVIEW
Thanks for your hard work Happy to be a premium subscriber

Only suggestion add ability to copy note links",2,1,0,0,1,123,1,1,1
"Brilliant Service, Awful design I've been using Evernote since 2005 when I was in college It's a wonderful service and up until the iOS7 redesign the apps have always worked great 

But the design of this app is terrible  It's jumbled, confusing and lots of advertising for their service add ons and 'news' get in the way of core functionality 

Please redesign the app  Again",2,1,0,0,1,67,0,0,1
"Sales pitches for premium users and broken features This version still has a marketplace  full of ads I can't hide, and the image attachment only shows me pics from September and earlier So it's pretty useless

Quit trying to sell me stuff and fix your bugs!!!!!",1,1,0,0,1,46,0,1,1
"A case study in how to ruin a product I am so disappointed to see the turn that the ios app has taken There's so much to dislike about this craptastic abomination that I'm not even going to try 
I'm a long time premium user and am seriously considering other options",1,1,0,0,1,51,0,0,1
"Pure Awesome The only reason I moved to iOS7 was to get the newest version of Evernote Let me say, I have no idea what everyone is complaining about Super easy to add notes still No sync issues Handy announcements from Evernote The card view is still there, you just have to (gasp) look for a sec 

If you are having issues, contact support before blasting the app And take a deep breath folks Life isn't that bad",5,1,0,0,1,78,0,0,1
Highly recommended It's a app that you can do pretty much everything from making to do list to office papers It's great for people that are on the go and can store almost anything and have it in the palm of their hand,5,1,0,0,1,43,0,0,1
"Evernote App The app is missing a few things compared to the computer based version, but overall functionality is pretty good The only reason I don't give the app 5 stars is because the new interface is absolutely ugly Although this is just a personal opinion, I feel that the layout is slightly inconvenient and confusing If this changes, I will give it 5 stars",4,1,0,0,1,65,0,0,1
"Not thrilled with iOS 7 version I love, love, love Evernote! It is the only way I remember anything Their generous monthly allotment of new storage space is incredible!

The new interface seems to have buried things I want most Such as Sync Now and Search Sync seems to be broken regardless

I am also unhappy with the iOS version of Evernote using my location as the default new note title instead of doing it like the desktop version does, using my first sentence 

Another new(?) annoyance is Search now ignores which folder you are in Always searching every note in your Evernote history is not efficient If I know a note I am searching for is in a certain folder I should not have to search through search hits from all my other folders Again, working like the desktop version would be better here

Finally, it would be nice if tag searching worked like it does on the web version of Evernote, evaluating the entire tag Not just the first word in the tag

The iOS version is a bit buggy but that may be all iOS 7's fault It is the buggiest iOS I can remember

I'm not mad Just frustrated 2 stars is a reflection on the iOS version, not the Evernote across platforms",2,1,0,0,1,212,1,1,1
"Needs fixing The search function isn't working and I have to sign in every time I open it Evernote needs to fix this Other than that, I love Evernote",3,1,0,0,1,29,0,0,1
"v7 does not sync My Mac OS X version is working fine, but the app does not upload my data until I soft reset the phone Useless iOS 7, iPhone 5",1,1,0,0,1,31,0,0,1
"Great App! I've used other note taking apps before, but this is my favorite I haven't even begun to scratch the surface of all its capabilities, but I love the fact that it will sync across all my devices  My notes are easy to find It would've great if there was a way to hide some of my notebooks with a password for secure data That's the only reason I gave it four stars instead of five",4,1,0,0,1,78,0,1,1
Needs some tweaking Great app that I have used regularly but seems a bit jerky since the iOS 7 update and update of app itself  A bit off putting when trying to type!,3,1,0,0,1,34,0,1,1
"Note size limit??? I use evernote for most of my note taking, but now I have to pay 5 dollars a month just for a slightly longer note? Ridiculous!",2,1,0,0,1,29,1,1,1
"Great for paper clutter I am using this to reduce paper clutter in my house So far, so good Notes from the kids' school and organizations get photographed and organized in one notebook Notes for parties in another Ideas for the house are organized too, including pictures from home and garden magazines Love it so far I am a little worried, however, that I need access to the Internet for it Not sure if this will work then",4,1,0,0,1,78,0,0,1
Lost Everything! I loved Evernotesthat is Until I download iOS7 With their new and improved look they also did away with everything you ever had saved  They did however manage to maintain the notebook namesunfortunately all of the notes within those notebooks were erased  I used this app for work and personal businessall files gone!  Be sure to only use this app for unimportant notes  Very disappointed -(,1,1,0,0,1,72,0,1,1
"Had to delete and reinstall to fix missing data I have over 200 notes in Evernote (verified in the Mac version and on Evernotecom), but only 4 of them appeared in the new version of this app until I deleted and reinstalled it Logging out and logging back in didn't work The new UI will take some getting used to but feels cleaner and faster than before",4,1,0,0,1,67,0,0,1
"A must have app I have to say that Evernote is in the top 3 ranking of my productivity apps, if not number 1 So simple to use I use it to store all sorts of data that I need to be able to recall quickly 
Great for note taking, recipes, software keys, wifi settings Endless uses",5,1,0,0,1,57,0,0,1
"No more options for styling as paragraph or section?!! I can't believe you guys removed one of the most useful features of Evernote, which was the ability to style lines as either a section, subsection, paragraph or blockquote That was the only way we could give some hierarchy to our notes

Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary? Do you guys not use your own app? How am I supposed to outline my notes? This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars",2,1,0,0,1,124,1,1,1
"great app for projects, recipes Easy camera function allows for adding recipes right to notebook Separate notebooks make keeping all pieces of a project together regardless of media Used it for remodeling projects, and it's where I keep my collection of recipes, regardless of initial source Have used it for about a year and unlike other apps, I'm still using it",5,1,0,0,1,61,0,0,1
"Why did I not find this 3 years ago? PC, laptops , droid, tablet, two iPhones and one set of reference documents on all of them for myself and the wife What the heck was I doing sending copies and updates in msgs and hand written notes, I'm so embarrassed I did not find this 3 years ago?",5,1,0,0,1,58,1,0,1
I love this app It's like carrying 40 different notebooks around in your pocket all the time And the fact that all the info and ideas you collect during the day is waiting for you on your desktop computer when you get home is invaluable,5,1,0,0,1,45,0,0,1
Fabulous! Absolutely love this app Found out about it from a fellow Southwestair flyer Use it all the time for 'must saves' from twitter &amp the internet Easy to use with folders &amp tags Can keep all of my daily notes &amp thoughts close at hand,5,1,0,0,1,46,0,1,1
"Just gets better with use The more I use Evernote, the more ways I find to use it Love the excellent and consistent multi-platform experience and sync",5,1,0,0,1,27,0,0,1
"Great software, despite the new web interface I love Evernote and I use it everywhere and on various devices (iOS and desktop) I used to love the simplicity of the web interface, but the new one seems too cumbersome and I've had some really weird issues where it has overwritten my notes Overall, I would rate the environment 45",5,1,0,0,1,59,0,0,1
Great Syncs great with desktop Allowing me to keep my thoughts organized and accessible,5,1,0,0,1,14,0,0,1
Vital in digital age Keeps track of any and everything and just keeps getting better Whether it is a document or a picture it can be captured ether by email or snapping a photo and you then have it forever Retrieving it is simple by tags or searching It just makes life simpler,5,1,0,0,1,53,0,0,1
"Surprised to be using it so much After I downloaded this it just sat on my desktop for a million years Then I got the bright idea of taking a screen snapshot of an Expedia itinerary Wow! Suddenly I am off and running, saving and accessing info on everything from learning disabilities to salad dressings I would like it better if there were multi- layer nesting available for the notebooks, but it is pretty cool 
Btw, I use the skitch add-on for editing,reformatting, *bold* print, etc  It's great",5,1,0,0,1,89,0,1,1
"I loved Evernote until today Evernote is now virtually unusable I was simply trying to toggle check marks in my grocery list yesterday, and it would take three or more attempts to acknowledge me, and then suddenly the keyboard would pop up without any reason and the screen and cursor would jump to the bottom of the list When the program did finally acknowledge me, the check marks would be delayed by about 2 seconds each as if it had to stop and sync between every gesture

Do people even test apps before release any more? Who thought 'Oh, yeah, this looks perfect,' should be fired",1,1,0,0,1,105,1,0,1
good for what I need Probably the beat all around note taking app good for pretty much everything,5,1,0,0,1,18,0,0,1
It just works Great A wonderful substitute for loss of brain function in middle age It remembers everything for me across platforms!,5,1,0,0,1,22,0,1,1
"This app is a complete waste Not worth your time, unless you like to be disappointed",1,1,0,0,1,16,0,0,1
"Evernote saves marriages From baby feeding and diaper changes to shopping lists and research papers - our family shares everything 
Thanks Evernote!!",5,1,0,0,1,22,0,1,1
"My most used app I use Evernote for so many things
Note taking, Recording meetings, to do lists, web clipping, reading PDFs - and everything syncs to all devices i use  Love the app  It's must have for the iPhone and iPad and desktop PC (or Mac)",5,1,0,0,1,48,0,0,1
"New User Loves It So Far As stated in the title I am a new user Even though I've only been using Evernote for about two months, I have come to greatly depend on it It is fabulous to be able to record a meeting and take notes at the same time I can't imagine anything better I hope to find out all the other ways I can use it!",4,1,0,0,1,70,0,1,1
Evernote I love Evernote and feel so organized now I like being able to take pictures and use it often for business cards I have recommended to friends I can't live without my Evernote,5,1,0,0,1,34,0,0,1
Bee useful and powerful I love this ap use it on the go but also to store travel info to easily access Also like web integration,5,1,0,0,1,26,0,0,1
"Changed my life!! The only app I couldn't live without! Practical, easy to use, beautiful  design  user experience, use it multiple times per day",5,1,0,0,1,26,0,1,1
"Fantastic app I love to write Inspiration for words can come at the drop of a hat which why I absolutely love this app I have the ability to record thoughts at my finger tips by having the app on my phone then can go back and work on the same pieces on my computer later at home The instant syncing between computer and phone is fantastic!
It's perfect for writing, recipes, or absolutely anything really Very satisfied!",5,1,0,0,1,77,0,1,1
"Great organizing tool I use it to keep track of recipes, make notes on hobbies, keep up with maintenance tasks",5,1,0,0,1,20,0,0,1
"Useful, above all This is a wonderful app that enables users to write about whatever they need in a variety of ways on a variety of devices",5,1,0,0,1,27,0,0,1
"$450 is too much It's a lot of money for what a mounts to a great sorting system for notes if you're a flake like me Looking back, I should just have kept those little slips of paper in my pocket",3,1,0,0,1,41,0,0,1
Love this Great app!! This made life easy to capture family moments and saving for years to come I evaluated quite few and Evernote stand top on the list,4,1,0,0,1,29,0,1,1
"The best Afterr trying many organizers over the last year I am settling on Evernote Is easiest and most intuitive to use, syncs so easily to laptop",5,1,0,0,1,27,0,0,1
"Love Golly, this app makes my memory obsolete!  I never have to recall anything again--it's here, it's on my computer, it's on the interwebs! Weee!",4,1,0,0,1,26,0,1,1
"Essential Tool I use Evernote for work and personal use  I was an early adopter and have found it to be an incredibly useful tool for productivity, personal reference, and as an idea-base It is extremely reliable, intuitive, and something I use many times a day 

I love it and highly recommend it to others",5,1,0,0,1,56,0,0,1
"Great App! As a new Mom, blogger  writer, grad student and full time professional, I manage lots of details, and this app helps to keep it all straight! I love it! Thank you!!",5,1,0,0,1,34,0,1,1
"Quite good Impressed by its versatility in terms of the type of note one can take It's great to have the ability to input URL, photos, audio, and text And great that it has desktop integration for a computer

The drawback that I've encountered is though it offers labels it doesn't offer folders Editing and the dashboard in the app could use an easier interface Still good app though",4,1,0,0,1,68,0,0,1
Daily go to Evernote is my daily Goto app for all of my actions and to dos The file folder UI can be clunky but under the covers this app delivers,4,1,0,0,1,31,0,0,1
"Replaces a dozen three ring binders I've been using this for just over 6 weeks and have eliminated all paper notes Even when I find myself at a meeting without a laptop or iPad, my paper notes easily get loaded in simply by snapping a photo 

Additionally, classifying a note by notebook and adding tags makes it easy to organize among a couple different dimensions for easy retrieval at a later date",4,1,0,0,1,72,0,0,1
Love it! I'm loving the organization and ease Evernote brings to my life! It's new reminders feature has been amazing!,5,1,0,0,1,20,0,1,1
"Great tool!!! Have been using Evernote forfiver a year now very easy-to-use program, love the syncing with my desktop, phone, iPad, etc",5,1,0,0,1,22,0,1,1
Good app I love that I can have post it notes without the post its Love that I can take picture notes and get a memory jog just by looking at the 'post it' Good app I'll upgrade when I use up all the space ),5,1,0,0,1,46,0,0,1
"Good stuff Simple, easy to use note taking app Sometimes not all notes are available when not on wireless network",4,1,0,0,1,20,0,0,1
Great app Use Evernote all the time to keep track of my lifeawesome,5,1,0,0,1,13,0,0,1
"Must-have for a writer! As a writerdaydreamer, I'm constantly in my head thinking up new ideas, and having a tool that allows me to access my material pretty much anywhere is fantastic Instead of just jotting down a note (which I can't always do) and referring to it later on once I've gotten home, logged onto a computer, &amp opened up a Word document, it's so much easier and convenient to do it on this app I've even used Evernote for school stuff, essays mostly, so there's no need for emailing documents to myself There are only a few errorsglitches that I've encountered but nothing that makes me want to stop using this app I love it too much!!",5,1,0,0,1,119,0,1,1
Great app! Syncs well and wonderful for projects at work and home,5,1,0,0,1,12,0,1,1
Great tool for my notes I love the fact that Evernote allows me to sync my notes between each of my devices and computers I use it everyday to keep everything right in front of me I wish the interface a bit different Maybe the option of colored notes?,4,1,0,0,1,49,1,0,1
"Great, super versatile notes app Editing ability and consistency on iPhone has improved with recent updates Still some work to do to allow additional font sizes and such for items created on iPhone Should get a 45 for that reason but it would be unfair to rate this a 4 bc of those minor limitations Robust editing on Mac, online allow workarounds",5,1,0,0,1,62,0,0,1
"Must Have! Stores Everything Ok what don't I use Evernote for? Nothing! I use for everything! Storing contacts, business cards, my son's artwork, recipes, food journals, workout logs, useful documents, receipts, magazine clippings

In this new version I can finally edit notebooks on my phone I'm 99% mobile I love that you can access your notes from anywhere 
My husband has the Evernote pen an takes notes during his meetings He looses his notebooks but the pen syncs with Evernote and all his handwritten notes are there Super cool!
I also use Evernote Food App (which syncs with Evernote) Awesome!",5,1,0,0,1,98,1,1,1
"Love the cross platform syncing iPhone, Mac, kindle It's always there and once I get the hang of the updates, even better 
Thanks!",5,1,0,0,1,23,0,1,1
Time saver! This app has made my job and life so much easier! It is available on all platforms and syncs automatically There are updates all of the time I have been using this for about a year now and I have never had an issue with losing notes I use this to write my notes for billing so that part is crucial Thanks for making my life easier!!,5,1,0,0,1,69,0,1,1
"Terrific resource! I love Evernote!  The convenience of saving web info, documents from airline itineraries to e-tickets to office documents to photos, etc on my IPad or my computer is wonderful! The fact it works on pc platforms is a real bonus!  Put the info on one device and you have it on all your devices!  Thank you developers!!",5,1,0,0,1,62,0,1,1
"I ABSOLUTELY LOVE IT! ITS ONE OF MY FAVORITE AND MOST USED APPS ON MY IPOD  I USE IT TO WRITE JOURNAL ENTRIES, TAKE NOTES AT CHURCH, JOB MEETINGS, ETC  ONE OF IF NOT THE BEST NOTETAKING APPS EVER HANDS DOWN  (And believe me I've tried a lot of them! )  )",5,1,0,0,1,56,0,1,1
"Very good app There is always room for improvement but this app has replaced no less than 3 other apps, and now with reminders it is my go-to application for pretty much anything task or project related",4,1,0,0,1,37,0,0,1
"Blissful This app is, in a word, blissful Seriously, everything I want and need to do and all the ways I want to take notes--annotated and tagged images clippings, articles, news reports, etc--offered in a nicely bound package that helps keep organized Its like sticky notes, moleskins, pages, zotero, and Instagram all in one",4,1,0,0,1,54,0,0,1
"Fantastic! I'm a writer and so I was always constantly using the original notes app that comes with apple products But it strangely deleted all my notes, twice! So I decided I needed something better I went through many different note taking apps but none sufficed Then I found Evernote and was so pleased! Thank you guys so much! You make note taking fun and easy!!",5,1,0,0,1,66,0,1,1
Great app It allows me to record daily notes that aid in medical evaluations It feel almost like cheating my memory,5,1,0,0,1,21,0,0,1
"Very Good App This is a great app for organizing notes, recipes, etc across devices  I use it both at home and work  I will enter info on my iphone, ipad, or on my PC",5,1,0,0,1,37,0,0,1
"Indispensable I use this app constantly to log and recall business cards, notes, to do's, wine, art, inspiration, quoteseverything",5,1,0,0,1,19,0,0,1
"Great 2nd brain! This is by far the best organizational app around I use it dozens of times a day, for everything from work to helping me plan my wedding to grocery shopping lists Excellent",5,1,0,0,1,35,0,1,1
It's my memory bank! No more magazine clippings One place for to do lists Would love to see the ability to set alarms and send reminders One of my favorite and most versatile apps,5,1,0,0,1,34,0,1,1
Complain I would like to say that I do not like the fact that the password has to be reset,1,1,0,0,1,20,0,0,1
"Good But Wireless Integration Easy to use for quick, concise note-taking  Would be fantastic if you could freehand and if the compatibility with wireless keyboards was more efficient

Example Apple 'Command' key cannot control boldunderliningitalics functions  You still have to use screen",4,1,0,0,1,43,0,0,1
Web clipping I use it all the time  I especially like the web clipper and then emailing right from Evernote,5,1,0,0,1,21,0,0,1
Great app for students Great for slow note takers I use it for all my classes wish there was a bullet option,4,1,0,0,1,22,0,0,1
I love this App I've been using Evernote for 4 years and it just keeps getting better Everything is easy to search and it has always worked flawlessly,5,1,0,0,1,28,0,0,1
Great Use this app for all my classes,5,1,0,0,1,8,0,0,1
"Awesome Notes app no longer needed with all these capabilities Between my Mac, iPhone and work with IE and desktop app, it easy to save from the web and edit notes as needed Can't do without",5,1,0,0,1,36,0,0,1
Great app I am enjoying this app and how I can place items that I want to review at a later time    I use it to save recipes or articles of interest to read at a later time,5,1,0,0,1,41,0,0,1
"My favorite organization tool! I absolutely love being able to save notes and organize them in notebooks I use this app daily Two of my most useful notebooks are 1 Storing recipes 2 Medical info such as current meds I also love that I can view it all on various devices I do wish that when sharing the notes, they didn't look like garble when I use colors and formatting Also, I haven't found an undo option on the app version so when I accidentally delete content, I have to do it over The app still deserves 5 stars hands down though!",5,1,0,0,1,102,0,1,1
Remarkable I have had this program for over a year now I use it for all my note taking No more pads! Easy to share information with staff with a few key strokes A great app,5,1,0,0,1,36,0,1,1
"Awesome App Evernote is my go to for everything - whether lists, meeting notes, just things to remember etc  The only thing that I wish it had is a date driven 'to-do' or reminder  Then it would be the only app I would ever use for all things productivity",4,1,0,0,1,51,0,0,1
Great app This is a great app and I use it on all of my devices This thing is awesome for downloading your brain into your mobile devices,5,1,0,0,1,28,0,0,1
"Fantastic App! I use this app all the time to keep track of notes, recipes, general info, favorite restaurants, etc  I do some organizing up front, but the real benefit is everything is then searchable and available on both my computers, phone and tablet  Excellent and useful!",5,1,0,0,1,49,0,1,1
"Versatile, useful app! I love Evernote and have used it for the past few years Good for quick word processing and keeping track of all kinds of stuff I use it as my daily journal, too!",5,1,0,0,1,36,0,1,1
Now my main note program This has become my main notes program  Wish I could do handwriting on it  Love how can I can put outlook emails in it   Using more than my other note apps in the iPad,5,1,0,0,1,43,0,0,1
Productive and amazing This app is a must-have for those in the professional world It is a great way to stay 'green' by storing documents rather than printing hard copies The ability to search notes and PDFs makes old-fashioned pen and paper obsolete The integration with Penultimate is pleasing for those who still wish to 'write' rather than type,5,1,0,0,1,59,0,0,1
"Among the Best Productivity Apps Perhaps the most-used app on my mobile devices  Well organized, easy to use  Great product",5,1,0,0,1,22,0,0,1
Greatest Note taking app available I use my iPad to take notes for business meetings It automatically synchs with my iPhone and laptop,5,1,0,0,1,23,0,0,1
Great for class notes It's a great app for taking class notes on my tablet and still be able to access them via the internet  Love it!,5,1,0,0,1,28,0,1,1
Very user friendly Very easy to use on any device or OS,4,1,0,0,1,12,0,0,1
"It is what it is It is what it says it is, which is refreshing A place to collect all the pieces of information that can clutter your life Sure, it takes some work on your part to sort it all out but you have to get it in one place first That is what Evernote does best It's on my iPhone, iPad and MacBook I use it everyday",5,1,0,0,1,69,0,0,1
"Good app Had a lot of trouble at first with phone shutting down app for no reason but, not as of late Great app for keeping me organized I use for keeping records on equipment",4,1,0,0,1,35,0,0,1
"Great app! I use this app more than any of the others, regardless of category I love the ability to sync on all of my computers so I am always up to speed",5,1,0,0,1,33,0,1,1
"Simple, highly effective tool I love using Evernote for its simplicity, ease of use and effectiveness I use this tool for work and personal purposes Mainly for taking notes at work meetings, eliminating the paper clutter (both work and personal) I really like its integration with other SaaS tools Recently switched my wife to Evernote for storing scanned documents",5,1,0,0,1,59,0,0,1
"Great for GTD Great app for David Allen's 'Getting Things Done' organizational techniques Syncs with iPhone, iPad and Mac immediately so you always have access to what you need wherever you are

I use this app to keep track of everything from work tasks, household chores, shopping lists and ideas for the future without getting them mixed up  Check out TheSecretWeaponorg for ideas on how to set up your Evernote to stay organized 

Great app!!!!",5,1,0,0,1,75,0,1,1
No More Sticky Notes on the Desk Great app for business purposes  Eliminated all handwritten notes and sticky note reminders  Great for tagging and clipping important websites and urls  Would love to see option to color code notes for us visual organizers  Great for checklists and idea sharing with others,5,1,0,0,1,54,0,0,1
"My Auxiliary Brain! Love it Haven't gotten too much in place yet, but already I've come to depend on this Few things to make it 'The One' for my organizing heart, in the most drool-inducing order 1 Ability to swipe through notes, like flipping pages in a books 2 Sub-foldersnotebook 3 Ability to highlight (re-positionable sticky notes are a dream) 4 Colors! I get cross-eyed hunting through a long list of same 
colored notebooks The ability to sort and organize by color would be wonderful I'd know exactly what section to go to rather quickly

This has let me collect my notes from my Palm, Blackberry, iPhone, PCwherever, and put them in one place I feel so un-scattered Amazing how much information we and Evernote can hold",4,1,0,0,1,126,0,1,1
Perfect! It's an awesome way to keep track of your thoughts!,5,1,0,0,1,11,0,1,1
"It's not one-note but it will do for Mac users I wish ms would release one note on apple, though",4,1,0,0,1,20,0,0,1
Productivity Increase Great tool to consolidate your notes,5,1,0,0,1,8,0,0,1
"Awesome app Awesome app, allows you to easily create and share notes, pictures, diagrams and ideas between devices in a highly organized fashion This is good if you're a scatter brain like me and never know when inspiration will strike but would lose it if if wasn't easy to categorize (ie traditional postit note model where they don't end up helping because they're everywhere)",5,1,0,0,1,64,0,0,1
"I need Evernote! When a brain tumor all but wiped out my short-term memory, I found myself struggling in every area of my life-- including work  I am self-employed, and therefore need to be on top of my job at all times  Thank you Evernote!  I'm now regaining some confidence that what I'm doing is right!",5,1,0,0,1,59,0,1,1
"Most versatile app I have acquired! I love the do-anything note capabilities text, inline photos, audio files, web-clips (which I have yet to become proficient with, but will)!

The cross-platform access to your notes on the cloud is brilliant and a HUGE time saver!

This app, combined with the inexpensive bluetooth keyboard that I bought recently have given me a power mobile information gathering and organizing capability",5,1,0,0,1,65,0,1,1
"greatest organization tool! even with the latest glitches, evernote is  still one of the only apps on my phone i use daily best program to keep up with my life, super glad it is on the iphone!",5,1,0,0,1,38,0,1,1
"I quit Waited for this update, then we get this? EverNote is no longer for taking text notes It is now obvious to me, and I have been in denial for over a year 

There is no font control, editing is random and buggy, slow as molasses, and unreliable-- when you take time to write a paragraph, you want 100% confidence EverNote will not crash midway, or you get Synchronization Fail and thus lose your work 

Note sorting and text-friendly organization (ie, lists) have been thrown out the window for a shiny interface and lots of icons and flashy graphics I can't write with the confidence that EverNote will not crash, but HEY, I can take a picture of my pancakes and keep it for posterity Hey, EverFail, I quit I am canceling my membership today 

When you get serious about EverNote as a tool for work, send me an email Actually, don't bother",1,1,0,0,1,154,1,0,1
"Awesome tool!! I love, love this app! Evernote is so easy to use and very functional when surfing the web It's like having a mini-assistant helping take notes!!",5,1,0,0,1,28,0,1,1
"It's Crazy to use this $50 bucks a year to use this? iCloud is FREE Why do we have to pay so much money to get access?

Is there a rule in our iTunes account that we have to like whatever junk they tell us to like?",1,1,0,0,1,46,1,0,1
"Evernote and GTD have changed everything! I get things done, I'm organized, I don't waste time at work, it's changed my game plan Still learning all the aspects of Evernote, it's just opened up a place where I love to work again because I accomplish so much more in less time! 
 5 star review is well deserved!",5,1,0,0,1,58,0,1,1
The only notes app worth using This new layout is awesome Use this app daily and love it,5,1,0,0,1,18,0,0,1
"Lexus Sales Consultant I am extremely excited about the possibilities for tracking my prospects and clients in a user friendly manner with evernotes  The Tag and Search functions make it easy to recall prospects who are interested in specific models --- new and used  I can order the searches to look at latest entries first which is very important in my business  Many other applications work well, but I do have one observation that you should be aware of  There seems to be a bug in the search function for notebooks, when you do a search in a specific notebook  The all notebooks search works fine, as does the tag search breakdown  All in all, this is a great program",4,1,0,0,1,126,0,0,1
"Holiday travel nightmare at dollar We arrived at dollar with a 2 pm reservation plus the rapid service I signed up for last week It's now been over an hour in line The placed is mobed with hundreds of customers in line yet very very few counters open It's about 40% running There is no where to sit and crying babies and disappointed families in every corner Food is on the floor and the place is complete disarray I will never rent of the dump again I would rather walk Actually if I had walked to Pasadena I would be almost there Plus the staff are rude and ignorant No compassion for the customers standing in this never ending line rather than be with their families for Xmas My daughter and I flew in from New Jersey to visit my mom She has a whole dinner planned tonight Unfortunately we will be here at dollar waiting for our pre reserved rental car Rush hour starts in 30 minutes, that will end any chance of seeing my family tonight Shame on dollar for not properly staffing their rental car center during the important holiday season",1,1,0,0,1,194,0,0,1
"Great App I love this App it helps me a lotwhen travelling, specially if you take your time to read the reviews!  These are from real people, not critics! I love it!",5,1,0,0,1,33,0,1,1
Essencial The best app to avoid having a bad travel experience The real photos are very helpfull !,5,1,0,0,1,18,0,1,1
Great app Found this app to very useful for finding restaurants and lodging while traveling and at home Also found great hidden treasures and places to avoid,5,1,0,0,1,27,0,0,1
"Easy to use &amp majority of reviews are accurate My uses are primarily for restaurants &amp attractions, paying attention to reviews written n recent months Reviews from veteran travelers and review writers are very helpful",5,1,0,0,1,35,0,0,1
Loving it! I have just started using the app for the vacation we are on in South Africa The restaurant reviews are invaluable in navigating the options available in the area So easy to use - has become a valuable travel tool - wouldn't leave home without it,5,1,0,0,1,48,0,1,1
Trip planning tool This is a great app for planning a trip If wanting to go somewhere definitely use this!! It is helped me find restaurants in cities I've never been and great deals on flights and hotels Totally worth it to download,5,1,0,0,1,43,0,1,1
"Much used app I use this app anytime we have travel plans as I rely on the reviews to help us make travel decisions as to where to stay, visit, etc",5,1,0,0,1,31,0,0,1
"Great app Love this app Always find where to go when you travel With many people on it, it's great to find local places to eat &amp visit while you are away",5,1,0,0,1,32,0,0,1
Perfect Does exactly what you'd want it to do Great in helping me find restaurants Definitely useful,5,1,0,0,1,17,0,0,1
"TripAdvisor is the BEST Travel App! TripAdvisor is as much a part of my travel plans as my suitcase and change of clothes I love the ability to search for bargains in travel and lodging, and get the inside baseball on what I can expect from local hotels and restaurants! The iPhone app works flawlessly on my 4S, and it is very helpful to have by my side TripAdvisor = Five Stars!",5,1,0,0,1,72,0,1,1
Honest Advice Consensus averages gives good sense of what to expect Reviewers are generally truthful and steer you straight,5,1,0,0,1,19,0,0,1
"Great Informatipn Tripadvisor is a great appwebsite that provides excellent,common sense, critical information for the traveller no matter where you go Conditions of the facilityrestaurant, cost, service provided by the staff, and more, are at your fingertips Feedback is provided by actual travelers so you are provided with honest results A definite place to check when you aren't sure!",5,1,0,0,1,59,0,1,1
"Best all 'round travel review app I've been using advisor for years, and apparently I just now getting around to giving it a review 

Such a huge diversity of focus areas like restaurants, hotels, and attractions along with a huge user base which increases the value of the app exponentially",5,1,0,0,1,50,0,0,1
Great Very helpful for me! Love the reviews for helping me find places when I don't have a guide book with me,5,1,0,0,1,22,0,1,1
"Enzozozozo101 This is an overall great update and had made more quickness and also just a smoother running app , tripadvisor itself is the best app to find a restaurant or hotel that suits your needs , love the consistent users and current up to date reviews only draw is the distance filter is no longer there so it sets 50 mi radius bit far when u want to go 20 or less but besides that amazing!!",5,1,0,0,1,77,0,1,1
"Love it! What a great app Easy to use, info is accurate and everything you need to know as a traveler or tourist!",5,1,0,0,1,23,0,1,1
Solid &amp reliable No issues on the performance side with this app  Like the UI and find it overall easy to navigate and handle ,4,1,0,0,1,25,0,0,1
Great for the frequent traveler I started using trip advisor when my husband got a traveling job and I occasionally would go with him  Since then we have been addicted and I've hooked my parents on it too  Great for finding local gems in restaurants and decent hotels I love seeing the trip advisor signs when I go into restaurants now  Everyone can be a critic,5,1,0,0,1,69,0,0,1
Trip Advisor review Best info on hotels hands down!,5,1,0,0,1,9,0,1,1
Love Tripadvisor I user this site for all my travel needs    Check out the forums to interact with others making your same trip!,5,1,0,0,1,26,0,1,1
"Love it Love this app Have it on my iPhone, iPad and computer They all sync Nice Use it on-the-go to look up restaurants and use it to research all our trips The reviews and forums are great trip tools",5,1,0,0,1,40,0,0,1
Paris trip Extremely helpful in France We only went to restaurants rated by TA,4,1,0,0,1,14,0,0,1
Use with caution! Reviews are great but Tilripadvisor reads them first They review photos too I have a negative review and they wouldn't post the photos Something about the photos not being clear! Bullsh$t!  They were mint and I even had my BF take photos and give them to me  Ridiculous!  Speaking the truth is a problem for them I had undercooked chicken and they didn't want to post that I could've been sick If they prefer to alter reviews then why bother!!,2,1,0,0,1,86,0,1,1
Love love love My family travels ALL the time and this app has been a life saver numerous times! I use it for everything now )! Highly recommend!!!,5,1,0,0,1,28,0,1,1
Great site &amp app My husband and I always use trip advisor before vacations! So much useful information,5,1,0,0,1,18,0,1,1
